ID;NAME;EVA_ID
MSHH;Schwabhausen(b Dachau);8005442
TSG;Schwäbisch Gmünd;8000329
TSHL;Schwäbisch Hall;8005449
TSHT;Schwäbisch Hall-Hessental;8000330
MSMN;Schwabmünchen;8005444
TSWA;Schwabsberg;8005445
NSAI;Schwaig;8005451
TSWO;Schwaigern Ost;8070156
TSWG;Schwaigern(Württ);8005453
TSWW;Schwaigern(Württ) West;8071002
TSWK;Schwaikheim;8005454
FSTS;Schwalbach(Taunus)Limes;8005455
FSLN;Schwalbach(Taunus)Nord;8005456
USWL;Schwallungen;8012929
FWRA;Schwalmstadt-Wiera;8006401
NSCH;Schwandorf;8000027
WSAH;Schwanheide;8012933
BSHE;Schwante;8012934
HSWS;Schwarmstedt;8005457
USCG;Schwarzburg;8012937
NSW;Schwarzenbach(b Pressath);8005465
NSBS;Schwarzenbach(Saale);8005466
ASWA;Schwarzenbek;8005468
RSW;Schwarzenberg;8006715
DSCH;Schwarzenberg Hp;8012938
DSC;Schwarzenberg(Erzg);8010323
DSCN;Schwarzenberg-Neuwelt;8012939
NSDO;Schwarzenfeld(Opf);8005469
BSRO;Schwarzheide Ost;8012941
BSKL;Schwarzkollm;8012942
WSC;Schwedt(Oder);8012943
WSCT;Schwedt(Oder)Mitte;8012944
SSWE;Schweich(DB);8005476
RSHF;Schweighofen;8007860
DSKH;Schweikershain;8012946
NS;Schweinfurt Hbf;8000032
NSMT;Schweinfurt Mitte;8005479
NSST;Schweinfurt Stadt;8005481
DSU;Schweinsburg-Culten;8012947
NSWF;Schweinsdorf;8005485
KSWE;Schwelm;8000033
KSWW;Schwelm West;8005488
MSWN;Schwenningen(Bay);8005489
RSCV;Schwenningen(Neckar);8005490
WSWN;Schwenzin;8012949
KSH;Schweppenburg-Heilbrunnen;8071495
WS;Schwerin Hbf;8010324
WSMI;Schwerin Mitte;8012940
WSS;Schwerin Süd;8012951
WSGN;Schwerin-Görries;8010325
WSL;Schwerin-Lankow;8012953
WSMH;Schwerin-Margaretenhof;8012960
WSWZ;Schwerin-Warnitz;8012954
WWST;Schwerin-Wüstmark;8013354
ESRT;Schwerte(Ruhr);8000037
DSWOP;Schweta Bf;8070693
DSWO;Schweta Gasth;8070692
RSZ;Schwetzingen;8005494
TSBD;Schwieberdingen;8007326
MSDG;Schwindegg;8005495
RSST;Schwörstadt;8005497
DSEB;Sebnitz(Sachs);8012959
FSN;Sechshelden;8005498
KSEC;Sechtem;8005499
RSE;Seckach;8000042
BSE;Seddin;8013492
BSEO;Sedlitz Ost;8010183
USE;Seebach(Mühlhausen);8012961
WAB;Seebad Ahlbeck;8012962
WHF;Seebad Heringsdorf;8012963
USB;Seebergen;8012965
RSEE;Seebrugg;8005502
BSEE;Seefeld(Mark);8012966
MSH;Seefeld-Hechendorf;8005504
MSEG;Seeg;8005505
BSFD;Seegefeld;8081586
LSNA;Seehausen(Altm);8012967
WSEE;Seehausen(Uckermark);8012968
MSEB;Seeleiten-Berggeist;8005506
BSLO;Seelow(Mark);8012973
BGSW;Seelow-Gusow;8011788
WSEV;Seelvitz;8012974
HS;Seelze;8005507
DSRH;Seerhausen;8012975
HSSN;Seesen;8000043
MSE;Seeshaupt;8005508
SSE;Sehlem(Kr Wittlich);8005510
DSEH;Sehma;8012976
HSEN;Sehnde;8005511
MSBD;Seiboldsdorf;8005512
DSFS;Seifersdorf;8012977
DSFH;Seifhennersdorf;8012979
DSEN;Seitschen;8012981
NSN;Selb Nord;8005516
NSS;Selb Stadt;8005517
NSLZ;Selbitz;8005520
NSP;Selb-Plößberg;8005518
KSHS;Selhausen;8007835
NSLIM;Seligenstadt Mainschleifenbahn;8070859
NSLI;Seligenstadt(b Würzburg);8005523
FSEL;Seligenstadt(Hess);8005522
WSIN;Sellin(Rügen) Ost;8012983
WSIW;Sellin(Rügen) West;8070258
ASLL;Sellstedt;8007811
ESEM;Selm;8005525
ESEB;Selm-Beifang;8005526
USEL;Seltendorf;8012984
MSED;Senden;8005532
BSN;Senftenberg;8010327
ESEL;Sennelager;8005534
ESES;Sennestadt;8005535
TSE;Sennfeld;8005536
WSES;Serams;8012986
SSER;Serrig;8005539
TSER;Sersheim;8005540
NSF;Seubersdorf;8005543
FSG;Seulberg;8005544
NSE;Seulbitz;8005545
NSYB;Seybothenreuth;8005547
RSIB;Siebeldingen-Birkweiler;8005551
ESIH;Siedlinghausen;8005555
PRIS;Siegburg Bahnhof;8075556
KSIB;Siegburg/Bonn;8005556
RSGB;Siegelsbach;8007438
NSDF;Siegelsdorf;8005557
ESIE;Siegen;8000046
EHTG;Siegen-Geisweid;8003018
ESW;Siegen-Weidenau;8003020
MSGD;Siegsdorf;8005559
ASID;Sierksdorf;8005561
SSBG;Siersburg;8005562
KSIH;Siershahn;8000060
TSY;Siglingen;8005566
TSIG;Sigmaringen;8000069
TSID;Sigmaringendorf;8005568
ESIL;Silbach;8005569
USI;Silberhausen;8012993
LSIB;Silberhütte NE;8017023
DSBS;Silberstraße;8012996
MSBI;Simbach(Inn);8000072
NSHU;Simmelsdorf-Hüttenbach;8005572
FSMH;Simtshausen;8005573
TSI;Sindelfingen;8005574
KSIU;Sindorf;8005575
RSII;Singen Industriegeb.;8079616
RSIS;Singen Landesgartenschau;8005560
RSI;Singen(Hohentwiel);8000073
USGN;Singen(Thür);8012998
FSL;Singlis;8005576
FSI;Sinn;8005577
RSMM;Sinsheim Museum/Arena;8070097
RSM;Sinsheim(Elsenz) Hbf;8005578
RSZM;Sinzheim;8005587
RSZN;Sinzheim Nord;8005588
KSIZ;Sinzig(Rhein);8005580
NSIH;Sinzing;8005581
RSIN;Sipplingen;8005582
USDF;Sitzendorf-Unterweißbach;8013000
ESOT;Soest;8000076
DSOL;Sohl;8013002
DSOH;Sohland;8013003
KSGR;Solingen Grünewald;8005597
KSO;Solingen Hbf;8000087
KSM;Solingen Mitte;8005598
KSV;Solingen Vogelpark;8006714
KSS;Solingen-Schaberg;8005590
RSLA;Söllingen Kapellenstraße;8070865
RSLR;Söllingen Reetzstr.;8007866
RSL;Söllingen(b Karlsr);8005585
USOL;Sollstedt;8013004
FSOL;Solms;8005592
MSO;Solnhofen;8005593
LSK;Solpke;8013005
ASON;Soltau Nord;8005594
HSO;Soltau(Han);8000088
HSDK;Soltendieck;8000445
USD;Sömmerda;8010328
ESON;Sondern;8005600
TSOD;Sondernach;8005601
RSOH;Sondernheim;8005602
USH;Sondershausen;8010329
USO;Sonneberg(Thür)Hbf;8013008
USON;Sonneberg(Thür)Nord;8013009
USOO;Sonneberg(Thür)Ost;8013010
USOW;Sonneberg(Thür)West;8013011
MSHM;Sontheim(Schwab);8005607
TSON;Sontheim-Brenz;8005608
MSF;Sonthofen;8005609
FSON;Sontra;8005610
LSPH;Sophienhof;8017040
LSOR;Sorge;8017024
ASOE;Sörup;8005586
AS;Sottrum;8005613
MSY;Soyen;8005614
TSP;Spaichingen;8005616
TSPM;Spaichingen Mitte;8005617
ASPS;Sparrieshoop;8007066
KSPA;Spay;8005622
DSPR;Spechtritz;8013015
FSPE;Speele;8005623
SSPE;Speicher;8005624
NSKN;Speikern;8005625
RSP;Speyer Hbf;8005628
RSPN;Speyer Nord-West;8005626
KSPI;Spich;8005629
NSPU;Spiegelau;8005630
RSPG;Spielberg;8079048
WSP;Sponholz;8013017
WSPO;Spornitz;8013018
BSP;Spremberg;8010330
FSPRS;Sprendlingen(Rheinhess);8005637
HSPR;Springe;8005638
ASP;Sprötze;8005640
MSAB;St Alban;8005639
KB  M;St Augustin Markt;8070025
DEG;St Egidien;8010331
RSGO;St Georgen(Schwarzw);8005644
FSGO;St Goar;8005645
FSGH;St Goarshausen;8005646
RSIG;St Ilgen-Sandhausen;8005648
SSI;St Ingbert;8005649
MKL;St Koloman;8005652
MMG;St Mang;8005653
ASD;St Michaelisdonn;8005655
MOTN;St Ottilien;8005656
SSTO;St Thomas;8005658
SSWD;St Wendel;8005659
AST;Stade;8000089
DWH;Stadt Wehlen(Sachs);8013022
FSTA;Stadtallendorf;8005661
HSHG;Stadthagen;8005662
USTM;Stadtilm;8013023
HSDF;Stadtoldendorf;8005665
NSPO;Stadtprozelten;8005666
USR;Stadtroda;8013025
FST;Staffel;8005668
RST;Stahringen;8077773
SSTB;Stambach;8005673
NSM;Stammbach;8005674
LSBU;Stapelburg;8013432
MST;Starnberg;8005676
MSNO;Starnberg Nord;8005675
LSF;Staßfurt;8010332
DSTU;Stauchitz;8013029
SSTH;Staudernheim;8005678
RSTF;Staufen;8007332
RSTS;Staufen Süd;8007333
HSTF;Stederdorf(Kr Uelzen);8005682
NSWH;Stegenwaldhaus;8005686
WHDS;Steilküste/Wittenbeck;8011847
MSTN;Stein(Traun);8005687
DSTI;Steina;8013033
NSTN;Steinach(b Rothenburg ob der Tauber);8000091
RSNA;Steinach(Baden);8005688
USTN;Steinach(Thür);8013034
USTA;Steinach(Thür)Süd;8013036
SSTA;Steinalben;8005689
FSA;Steinau(Straße);8005690
DSTB;Steinbach (bei Jöhstadt);8079137
NSD;Steinbach am Wald;8005692
DSTG;Steinbach(b Jöhstadt) Stolln;8079139
DWBA;Steinbach(b Jöhstadt) Wildbach;8079238
USTH;Steinbach-Hallenberg;8013037
MSA;Steinebach;8005699
FSFZ;Steinefrenz;8005700
RSTN;Steinen;8005701
LSR;Steinerne Renne;8017025
HSFD;Steinfeld(Oldb);8005703
RSFL;Steinfeld(Pfalz);8007858
LSFD;Steinfeld(Stendal);8013039
EBGO;Steinfurt-Borghorst;8001096
EBFT;Steinfurt-Burgsteinfurt;8000062
EGRK;Steinfurt-Grottenkamp;8005712
ESTG;Steinhagen(Westf);8005704
ESBS;Steinhagen(Westf) Bielef. Str.;8005702
WSNB;Steinhausen-Neuburg;8013040
FSHM;Steinheim(Main);8005706
HSTM;Steinheim(Westf);8005708
MSHG;Steinhöring;8005709
DSPH;Steinpleis;8010333
RSS;Steinsfurt;8005714
RSTE;Steinweiler;8005713
SSTW;Steinwenden;8005715
NSTW;Steinwiesen Bf;8005716
ASTE;Stelle;8005717
LS;Stendal;8010334
LSV;Stendal Vorbf;8013046
LSS;Stendal-Stadtsee;8010335
DSTN;Stenn;8013047
FSTZ;Sterbfritz;8005720
WSE;Sternfeld;8013051
LSTH;Sternhaus-Haferfeld;8017026
LSTE;Sternhaus-Ramberg;8017027
FSZH;Sterzhausen;8005722
TSTT;Stetten (b. Haigerloch);8070548
TSHG;Stetten am Heuchelberg;8005724
TSTD;Stetten(Donau);8005723
MSTS;Stetten(Schwab);8005725
TSTE;Stetten-Beinstein;8005726
RSF;Stettfeld(Baden);8007134
LSTI;Stiege;8017028
ESKA;Stift Keppel-Allenbach;8005731
RSTK;Stockach NE;8077774
NSOK;Stockau;8005734
MSD;Stockdorf;8005735
FSTH;Stockhausen(Lahn);8005736
NSTH;Stockheim(Oberfr);8005737
NSTU;Stockheim(Unterfr);8005738
FSTK;Stockstadt(Main);8005739
FSTR;Stockstadt(Rhein);8005740
KST G;Stolberg(Rheinl)Gbf;8099506
KST;Stolberg(Rheinl)Hbf;8000348
KST B;Stolberg(Rheinl)Hbf Gl.27;8098348
KST E;Stolberg(Rhl)Hbf G44;8098349
KSTT;Stolberg-Altstadt;8005741
KSTM;Stolberg-Mühlener Bahnhof;8005745
KSTR;Stolberg-Rathaus;8005743
KSTS;Stolberg-Schneidmühle;8005744
DSTOS;Stollberg Schlachthofstraße;8017415
DSTO;Stollberg(Sachs);8010337
DSTL;Stolpen;8013057
KSOM;Stommeln;8005746
BSTW;Storkow(Mark);8013058
TSGZ;Storzingen;8005747
USHM;Stotternheim;8013061
WSR;Stralsund Hbf;8010338
WSRR;Stralsund Rügendamm;8013062
WSRB;Stralsund-Grünhufe;8011778
WSB;Strasburg(Uckerm);8010339
LSTR;Straßberg(Harz);8017029
LSGL;Straßberg-Glasebach;8084109
TSTR;Straßberg-Winterlingen;8005750
NSK;Straßkirchen;8005752
MSMS;Straß-Moos;8005749
NST;Straubing;8000095
NSTT;Straubing-Ost;8006745
BST;Strausberg;8010341
BSTN;Strausberg Nord;8013064
BSTR;Strausberg Stadt;8081420
BHGM;Strausberg-Hegermühle;8080680
USF;Straußfurt;8010342
WSTK;Strohkirchen;8013069
NSU;Strullendorf;8005760
ESTU;Struthütten;8005761
FSY;Stryck;8005762
HSUB;Stubben;8005763
WSBB;Stubbenfelde;8087027
TSBH;Stubersheim;8007071
RSTU;Stühlingen;8005764
UST;Stützerbach;8013071
LSTF;Stumsdorf;8010343
TSEB;Stuttgart Ebitzweg;8005766
TSFS;Stuttgart Feuersee;8006699
TFL;Stuttgart Flughafen/Messe;8005768
TS;Stuttgart Hbf;8000096
TS  T;Stuttgart Hbf (tief);8098096
TSNS;Stuttgart Neckarpark;8006743
TSN;Stuttgart Nord;8005767
TSNU;Stuttgart Nürnberger Str.;8004357
TSS;Stuttgart Schwabstr.;8006698
TSMI;Stuttgart Stadtmitte;8006700
TSUN;Stuttgart Universität;8006513
TSC;Stuttgart-Bad Cannstatt;8005769
TSZ F;Stuttgart-Feuerbach;8005770
TSM;Stuttgart-Münster;8005771
TSOM;Stuttgart-Obertürkheim;8005772
TSOS;Stuttgart-Österfeld;8005779
TSRO;Stuttgart-Rohr;8005773
TSSM;Stuttgart-Sommerrain;8005774
TSUH;Stuttgart-Untertürkheim;8005775
TSV;Stuttgart-Vaihingen;8005776
TSZAH;Stuttgart-Zazenhausen;8005777
TSZ;Stuttgart-Zuffenhausen;8005778
WSBN;Subzin-Liessow;8013072
ASU;Suchsdorf;8005781
HSUD;Suderburg;8005780
ASUE;Süderbrarup;8005782
ASDD;Süderdeich;8005783
ANBS;Süderlügum;8005789
WSLT;Sülstorf;8013073
TSUE;Sülzbach;8005786
TSUS;Sülzbach Schule;8005792
USUE;Sülzenbrücken;8013074
NSUE;Sünching;8005787
ASUP;Suerhop;8005788
TSD;Süßen;8005790
USL;Suhl;8010345
USLH;Suhl-Heinrichs;8013077
WSU;Sukow(b Schwerin);8013079
TSUM;Sulmingen;8079100
TSUL;Sulz(Neckar);8005791
MSBH;Sulzbach(Inn);8005793
NSUZ;Sulzbach(Main);8005794
TSBM;Sulzbach(Murr);8005795
SSZ;Sulzbach(Saar);8005796
SSZA;Sulzbach(Saar)Altenwald;8005797
FSZ;Sulzbach(Taunus);8005798
FSZN;Sulzbach(Taunus)Nord;8005799
NSR;Sulzbach-Rosenberg;8005800
NSRH;Sulzbach-Rosenberg Hütte;8005801
MSUG;Sulzberg;8005802
RSFD;Sulzfeld(Baden);8005805
KODE;Swisttal-Odendorf;8004616
HSYK;Syke;8005809
ESYL;Sylbach;8005810
DSY;Syrau;8013080
ESYH;Sythen;8005811
STB;Taben;8005812
MTCH;Tacherting;8005813
TTM;Tamm(Württ);8005820
LTH;Tangerhütte;8013083
LTM;Tangermünde;8013084
LTMW;Tangermünde West;8013085
DTA;Tanndorf;8013087
ATAK;Tanneneck;8007051
TTA;Tannheim(Württ);8005823
UTA;Tannroda;8013089
WTA;Tantow;8013090
MTPF;Tapfheim;8005824
ATP;Tarp;8005825
ATAT;Tating;8005826
DTB;Taubenheim(Spree);8013092
TTB;Tauberbischofsheim;8005827
MTA;Tauberfeld;8005828
LTC;Taucha(Leipzig);8013093
MTU;Taufkirchen;8005831
LTNH;Tautenhain;8013095
MTE;Tegernsee;8007632
LTE;Teicha;8013097
BT;Teichland;8012445
MTO;Teisendorf;8005833
NTEN;Teisnach;8070666
ETEL;Telgte;8005834
BTL;Teltow;8013100
BTLS;Teltow Stadt;8080450
STS;Temmels;8005835
WT;Templin;8010347
WTV;Templin Stadt;8010117
RTMU;Teningen-Mundingen;8005836
WTHN;Teschenhagen;8013104
WTOW;Teschow;8013105
WTI;Tessin;8013106
WTIW;Tessin West;8079604
WTE;Teterow;8010348
UTEU;Teuchern;8010349
DTF;Teufelsmühle;8013537
LTT;Teutschenthal;8013110
LTTO;Teutschenthal Ost;8013111
LTL;Thale Hbf;8013112
LTLM;Thale Musestieg;8013125
STWF;Thaleischweiler-Fröschen;8005843
TTL;Thalfingen(b Ulm);8005845
DTL;Thalheim (b Oschatz);8070690
DTAL;Thalheim(Erzgeb);8013113
MTMA;Thann-Matzbach;8005852
NTAS;Thansüß;8005855
DTH;Tharandt;8013114
RTG;Thayngen;8005856
STN;Theisbergstegen;8005857
LT;Theißen;8013115
UTH;Themar;8010350
DWIE;Thermalbad Wiesenbad;8013116
ATHS;Thesdorf;8005858
TTI;Thiergarten(Hohenz);8007867
NTHM;Thüngersheim;8005864
KTH;Thür;8005865
BTHR;Thyrow;8013123
ATB;Tiebensee;8005867
DTFN;Tiefenau;8013124
NTFB;Tiefenbach(b Passau);8026544
LTF;Tiefenbachmühle;8017030
RTI;Tiengen(Hochrhein);8005871
ATIM;Timmendorferstrand;8005874
RTIT;Titisee;8005876
MWSL;Tittmoning-Wiesmühl;8006422
MTG;Töging(Inn);8005883
ATG;Tönning;8005885
UTP;Töppeln;8013129
LTG;Torgau;8010351
WTO;Torgelow;8013131
ATM;Tornesch;8005887
ATST;Tostedt;8005888
STT;Traben-Trarbach;8005889
NTB;Trabitz;8005890
FTH;Trais-Horloff;8005891
RT;Trasadingen;8005892
WTH;Trassenheide;8013132
WTM;Trassenmoor;8013133
MTRD;Traundorf;8005893
MTRT;Traunreut;8005894
MTS;Traunstein;8000116
BTN;Trebbin;8013137
LTRL;Treben-Lehma;8013138
NTG;Trebgast;8005895
LTRB;Trebitz(Könnern);8013140
BTZ;Trebnitz(Mark);8013141
FTRE;Trechtingshausen;8005896
STK;Treis-Karden;8003179
MTL;Treuchtlingen;8000122
DTRE;Treuen;8013144
BTZN;Treuenbrietzen;8013145
BTZS;Treuenbrietzen Süd;8013146
FTS;Treysa;8000129
HTRI;Triangel;8005901
RTR;Triberg;8005902
UTB;Triebes;8013150
NTRI;Triefenried;8005903
STR;Trier Hbf;8000134
STRS;Trier Süd;8005905
NTF;Triesdorf;8005907
UTR;Triptis;8010352
TTRA;Trochtelfingen ALB-GOLD;8007147
TTO;Trochtelfingen(b Bopfingen);8005908
TTRF;Trochtelfingen(Hohenz);8070557
KT;Troisdorf;8000135
KTR;Trompet;8005910
UTRO;Tromsdorf;8013152
TTR;Trossingen Bahnhof;8005911
TTRS;Trossingen Stadt;8007646
MTSB;Trostberg;8005912
TT;Tübingen Hbf;8000141
TTW;Tübingen West;8005916
TTD;Tübingen-Derendingen;8005917
TTLU;Tübingen-Lustnau;8005918
MTFD;Türkenfeld;8005920
MTHB;Türkheim(Bay)Bf;8000144
STM;Türkismühle;8000154
MTLG;Tüßling;8005923
MTUL;Tulling;8005924
TTU;Tuttlingen;8000163
TTUG;Tuttlingen Gänsäcker;8005946
TTUN;Tuttlingen Nord;8000456
TTUS;Tuttlingen Schulen;8005925
TTUZ;Tuttlingen Zentrum;8079056
MTZ;Tutzing;8005927
FTW;Twiste;8005928
HT;Twistringen;8005929
EUBD;Ubbedissen;8005930
RUO;Ubstadt Ort;8007133
RUOS;Ubstadt Salzbrunnenstr;8085003
RUOU;Ubstadt Uhlandstr.;8070098
RUW;Ubstadt-Weiher;8005931
LUS;Uchtspringe;8013158
UUD;Uder;8013159
KUBP;Übach-Palenberg;8005935
RUEM;Überlingen;8005942
RUEB;Überlingen Therme;8005937
RUEN;Überlingen-Nußdorf;8005943
MUS;Übersee;8005940
LUEB;Uebigau;8013160
WUEK;Ückeritz;8013161
WUM;Ueckermünde;8013162
WUMH;Ueckermünde Stadthafen;8013156
KUD;Üdingen;8007821
HU;Uelzen;8000168
SUG;Ürzig(DB);8005945
NU;Uffenheim;8005947
MUF;Uffing a Staffelsee;8005948
TUH;Uhingen;8005949
RUDM;Uhldingen-Mühlhofen;8004595
FUR;Uhlerborn;8005950
UUS;Uhlstädt;8013164
BUD;Uhsmannsdorf;8013165
DUD;Ulbersdorf;8013168
TU;Ulm Hbf;8000170
TUO;Ulm Ost;8005952
TUDT;Ulm-Donautal;8005954
TU  F;Ulm-Söflingen;8005955
AUBS;Ulzburg Süd;8007052
MURB;Umrathshausen Bf;8005961
MURO;Umrathshausen Ort;8005962
RUN;Unadingen;8005963
NUDF;Undorf;8005966
NUND;Unfriedsdorf;8005967
FUNG;Ungedanken;8005968
KUN;Unkel;8005970
EUN;Unna;8000171
EUNW;Unna West;8003925
EUK;Unna-Königsborn;8005971
FUKO;Unnau-Korb;8005972
MUAG;Unterammergau;8005975
NUA;Unterasbach;8005976
MUA;Unteraschau;8005977
TUE;Unterelchingen;8005983
MUFG;Unterföhring;8005986
RUG;Untergimpern;8007436
MUGR;Untergrainau;8017042
TUG;Untergriesheim;8005989
RURB;Untergrombach;8005990
MUH;Unterhaching;8005991
RUH;Unterharmersbach;8007103
MUHN;Unterhausen(Bay);8005993
NUT;Unterheckenhofen;8005995
TUJM;Unterjesingen Mitte;8006002
TUJS;Unterjesingen Sandäcker;8006003
TUK;Unterkochen;8005997
UUTL;Unterlemnitz;8010354
TUL;Unterlenningen;8005998
UUZ;Unterloquitz;8013171
HUNL;Unterlüß;8006001
UUM;Untermaßfeld;8013172
KUM;Untermaubach-Schlagstein;8007822
DUN;Unterneudorf;8013173
RUOE;Unteröwisheim Bf;8007140
RUOEL;Unteröwisheim M.-Luther-Str.;8079149
TURB;Unterreichenbach;8006008
MUSM;Unterschleißheim;8006688
NUS;Untersteinach(b Stadtsteinach);8006017
NUST;Untersteinach(Bayr);8006016
SUSZ;Untersulzbach;8006019
UUW;Unterwellenborn;8013174
DUW;Unterwiesenthal;8013175
AUP;Uphusum;8006026
TUA;Urbach(b Schorndorf);8006030
KURF;Urft;8006032
SURM;Urmersbach;8007357
KUR;Urmitz;8006035
KURR;Urmitz Rheinbrücke;8006036
MURS;Urschalling;8006037
TURS;Urspring;8006039
SUZD;Usch-Zendscheid;8005342
FUSI;Usingen;8007852
HUS;Uslar;8006041
FUS;Usseln;8006043
MUTG;Utting;8006048
WUTZ;Utzedel;8013177
NVA;Vach;8006052
UVA;Vachdorf;8013179
MVAD;Vachendorf;8006717
LVA;Vahldorf;8013180
TV;Vaihingen(Enz);8006053
KVA;Vallendar;8006054
HVA;Varel(Oldb);8006056
AVF;Vastorf;8006058
MVS;Vaterstetten;8006059
HVEC;Vechelde;8006060
HVCH;Vechta;8006061
HVCS;Vechta-Stoppelmarkt;8087020
BVLZ;Vehlefanz;8013183
UVF;Veilsdorf;8013184
NVE;Veitshöchheim;8006065
EVLR;Velbert Rosenhügel;8006064
ELBG;Velbert-Langenberg;8003529
ENV;Velbert-Neviges;8004340
ENIR;Velbert-Nierenhof;8004430
NVN;Velden(b Hersbruck);8006067
WV;Velgast;8010355
FNV;Vellmar-Niedervellmar;8004415
FOV;Vellmar-Obervellmar;8004597
FVOE;Vellmar-Osterberg/EKZ;8006068
BVLT;Velten(Mark);8013185
WVE;Ventschow;8013186
HV;Verden(Aller);8006076
TVRD;Veringendorf;8007233
TVRS;Veringenstadt;8007232
HVWH;Vernawahlshausen;8006078
BV;Vetschau;8013188
KVET;Vettweiß;8006079
NVIC;Viechtach;8070561
HVBG;Vienenburg;8000364
DVR;Vierenstraße;8013190
MESH;Vierkirchen-Esterhofen;8001922
UVU;Viernau;8013191
KV;Viersen;8000174
UVI;Vieselbach;8013192
RVL;Villingen(Schwarzw);8000366
RVLE;Villingen-Schwenningen Eisstadion;8000356
RVLH;Villingen-Schwenningen Hammerstatt;8000393
FVR;Villmar;8006083
MVSB;Vilsbiburg;8006084
NVK;Vilseck;8006085
NVI;Vilshofen(Niederbay);8006086
LVG;Vinzelberg;8013194
HVIS;Visselhövede;8006090
HVLO;Vlotho;8006091
EVD;Voerde(Niederrhein);8006098
WVOG;Vogelsang(Gransee);8013198
SVO;Vogelweh;8006100
MVG;Vohburg;8006101
FEDN;Vöhl-Ederbringhausen;8001664
FHZN;Vöhl-Herzhausen;8002802
FSLM;Vöhl-Schmittlotheim;8005382
FTHA;Vöhl-Thalitter;8006093
MVRN;Vöhringen;8006094
HVOE;Vöhrum;8006095
DVO;Voigtsgrün;8013201
UVO;Voigtstedt;8013202
HVOL;Voldagsen;8006104
NVOLA;Volkach-Astheim;8070860
SVL;Völklingen;8000175
FVA;Volkmarsen;8006107
EVOK;Volkringhausen;8006109
HELV;Völksen/Eldagsen;8001741
HVOP;Volpriehausen;8006112
HVHP;Vorhop;8006116
EVRD;Vormwald;8006117
EVRO;Vormwald Dorf;8006118
NV;Vorra(Pegnitz);8006120
AVSL;Voßloch;8007068
FWAB;Wabern(Bz Kassel);8000368
RWCH;Wachenheim(Pfalz);8006125
FWAM;Wachenheim-Mölsheim;8006126
MWAE;Wächterhof;8006131
FWAE;Wächtersbach;8006132
TWHF;Wackershofen;8006135
NWAF;Waffenbrunn;8006134
FWFK;Waggonfabrik;8006136
RWG;Waghäusel;8006137
MWGN;Waging;8006138
EWAL;Wahlbach(Kr Siegen);8006139
FWHM;Wahlheim;8000327
LWH;Wahlitz;8013205
AWAH;Wahlstedt;8007273
RWW;Wahlwies;8077775
HWAZ;Wahrenholz;8006144
TWN;Waiblingen;8000180
RWB;Waibstadt;8007442
NWA;Waigolshausen;8006147
AWK;Wakendorf;8006148
BWA;Walddrehna;8013210
TWG;Waldenburg(Württ);8006154
NWDH;Waldershof;8006155
SWAB;Waldfischbach;8006156
TWHS;Waldhausen(b Geislingen);8007073
TWY;Waldhausen(b Schorndorf);8006157
DWA;Waldheim;8010359
RWA;Waldkirch;8006159
DWK;Waldkirchen(Erzgeb);8013212
NWKN;Waldkirchen(Niederbay.);8006160
MWKG;Waldkraiburg;8006164
NWLM;Waldmünchen;8006163
RWU;Waldshut;8006167
SWL;Walhausen(Saar);8006170
TWH;Walheim(Württ);8006171
HWKD;Walkenried;8006172
FWA;Wallau(Lahn);8000187
FWF;Walldorf(Hess);8006175
UWD;Walldorf(Werra);8013215
RWDN;Walldürn;8006176
NWLD;Wallersdorf;8006181
FWAH;Wallertheim;8006183
MWHN;Walleshausen;8006184
UWAL;Wallhausen(Helme);8013217
TWAL;Wallhausen(Württ);8006145
LWWZ;Wallwitz(Saalkr);8013220
MWKN;Walpertskirchen;8006190
KWAP;Walporzheim;8006191
UWL;Walschleben;8013221
WWL;Walsleben;8013222
HWSR;Walsrode;8006193
UWN;Waltershausen;8013223
USNT;Waltershausen Schnepfenthal;8013224
UWA;Wandersleben;8013226
BWAZ;Wandlitz;8013227
BWAS;Wandlitzsee;8013228
TWW;Wangen(Allgäu);8006200
UWG;Wangen(Unstrut);8013240
EWAN;Wanne-Eickel Hbf;8000192
TWAN;Wannweil;8006203
LWAN;Wansleben am See;8013230
HWAR;Warburg(Westf);8000196
WWR;Waren(Müritz);8010361
EWAF;Warendorf;8006206
WWAH;Warenshof;8013232
DWAB;Warmbad;8013235
WWM;Warnemünde;8013236
WWMW;Warnemünde Werft;8013237
MWGU;Warngau;8006210
WWAN;Warnitz(Uckermark);8013238
TWV;Warthausen;8006212
AWA;Wasbek;8006213
RWR;Wasenweiler;8006215
TWA;Wasseralfingen;8006217
MWBG;Wasserburg(Bodensee);8006218
MWSG;Wasserburg(Günz);8006219
MWSB;Wasserburg(Inn)Bf;8006220
SWAS;Wasserliesch;8006222
UWTL;Wasserthaleben;8013244
MWTD;Wassertrüdingen;8070567
MWAS;Wasserzell(b Eichstätt);8006224
UWS;Wasungen;8013245
EWAT;Wattenscheid;8006226
EWHP;Wattenscheid-Höntrop;8006227
NWAS;Watzelsteg;8007341
FWST;Watzenborn-Steinberg;8006229
FWCK;Weckesheim;8006232
HWED;Weddel(Braunschw);8006233
AWL;Wedel(Holst);8006236
HWEE;Weener;8006237
DWSN;Weesenstein;8013247
HWEZ;Weetzen;8000342
KWEE;Weeze;8006240
LWF;Wefensleben;8013248
FWGA;Wega;8006241
